Latitude,Longitude,Crime_Type
40.951298090916325,-105.86420687797508,Homicide
43.21056300511637,-101.96179113573253,Robbery
36.554702951708485,-75.8519256054957,Drug Offense
29.54360866489747,-119.44359920315166,Homicide
40.283433774343166,-113.56143919338513,Vandalism
31.01637616403056,-78.7666516132654,Theft
46.63985187184292,-71.47146423088734,Assault
40.85993015602261,-116.51777856269683,Vandalism
40.39664222380556,-98.6290142284014,Robbery
42.481581487137454,-92.54409500320004,Assault
37.3134799532932,-82.95651194501747,Vandalism
45.18770437857575,-84.11071979137179,Homicide
48.14285374260632,-113.30319803354811,Vandalism
27.027614775282263,-102.473243516454,Vandalism
47.29690898738315,-124.76411755911592,Robbery
48.09250818229346,-89.27046941802115,Robbery
43.66410252733523,-109.19642989498598,Drug Offense
31.93372091503737,-75.73107834686621,Burglary
48.26712124408908,-95.8935283917549,Homicide
48.46978098490896,-68.71637580958236,Homicide
25.709487341772046,-122.83014462072634,Drug Offense
29.361370470863907,-80.81497294897281,Homicide
30.68331760597984,-97.00612359755704,Burglary
36.34948140938268,-123.94135518782788,Burglary
38.306041505342485,-100.77373751445094,Vandalism
28.663593867837903,-116.45278988940083,Theft
42.6690066613859,-81.9130820412135,Robbery
30.284402193286613,-120.92808762681334,Vandalism
39.74114741569589,-76.15436628582421,Fraud
33.454429963251904,-82.48388687809961,Theft
30.707128831794236,-124.27597131005828,Robbery
36.63346192849029,-110.94371441891464,Drug Offense
29.216837610744072,-107.4068719352117,Robbery
35.4165859508935,-77.06240762551067,Vandalism
39.328698660734105,-95.94155627852442,Robbery
37.52497523716183,-72.26887134799814,Vandalism
32.93800755938878,-90.97757998433345,Burglary
40.23277794437809,-115.8786903056706,Robbery
25.88955360280781,-80.86285419881884,Robbery
28.5209291002065,-74.4788465890448,Theft
36.983941168863865,-71.24264792106263,Homicide
44.71809914532627,-77.00609494106027,Assault
42.99108799319975,-111.77157128959358,Theft
47.12526893564176,-104.23304788043012,Vandalism
47.36398800329868,-67.12794294158704,Robbery
33.64267201862066,-113.12696111699204,Theft
26.74715348305096,-84.83740493707693,Theft
25.929233823922715,-108.0715895684005,Homicide
29.1010970478181,-103.36418661304133,Drug Offense
30.52114693785409,-72.40495172767675,Vandalism
48.63442516943169,-86.35469000404078,Homicide
35.648839406421814,-69.41288071735994,Robbery
48.23466648881104,-76.69274435163334,Robbery
46.33364172944995,-77.96983813522777,Drug Offense
34.06691340371263,-78.51072577156495,Theft
40.4757677559369,-86.56896127862817,Theft
41.971758747582335,-105.58402359884724,Theft
36.05386535716785,-99.6456908406322,Drug Offense
48.2618873952804,-80.99195533877123,Fraud
29.96839845701855,-81.04467878019469,Drug Offense
27.091277490491425,-86.4091675993877,Theft
46.31164759085524,-119.90452891827243,Burglary
28.670862781004985,-89.38398550734405,Robbery
39.95203866354467,-71.63622648212366,Theft
39.42906673194823,-113.18809979837128,Drug Offense
45.1683847976984,-89.11122957075855,Burglary
31.402430722133037,-89.6196957603195,Drug Offense
43.32728959702832,-119.87231208720556,Assault
44.94671415661605,-94.28164036972656,Vandalism
33.80070229324986,-71.80004598659025,Drug Offense
34.81771369808369,-106.7545950800362,Drug Offense
35.68262059000119,-100.116433146031,Homicide
29.09919654307302,-97.51327849728848,Robbery
40.50946886819956,-88.51072512809284,Theft
42.35866864423299,-111.67676569482327,Theft
32.07638422036452,-69.24585349085253,Burglary
36.78113045316955,-73.51931011659562,Burglary
47.28094264086128,-68.29632841273295,Robbery
26.653565095422454,-80.58701736046842,Vandalism
43.84300499784398,-76.31757775229039,Assault
48.5555249683532,-82.49774907245477,Assault
34.19957763670694,-103.06394410931196,Drug Offense
30.75450863592353,-96.93743355849794,Fraud
36.35202148496319,-92.43967420320138,Homicide
39.10106063279734,-111.72520800085935,Theft
47.88237308223806,-99.6542124528473,Theft
29.714851109791883,-123.8912258399955,Burglary
37.911793638199626,-85.02041454243022,Homicide
36.31692507074814,-98.87828954677684,Assault
42.24734343256514,-121.34172939500908,Theft
33.21173084025324,-114.70152916629272,Assault
30.92718255803326,-117.01548213334172,Drug Offense
37.81187155013205,-71.72724543174508,Assault
26.15845774211613,-113.92748904106595,Robbery
41.62881215649931,-93.87253970292534,Fraud
46.44856038590474,-77.01793513720168,Robbery
44.55243976974615,-100.07954730982112,Assault
32.807716989718344,-108.04398748904782,Assault
35.36328989357021,-117.16661737340785,Fraud
40.88720813840462,-108.22389717324866,Drug Offense
31.32243674213241,-74.88108123262236,Assault
40.54931525703569,-70.07601639163573,Drug Offense
48.205378146712434,-77.475712813358,Assault
39.81004219675237,-105.7339826931649,Vandalism
38.37016561702539,-80.16940786294674,Drug Offense
37.05387607437626,-84.38182009863675,Fraud
36.881367146838265,-105.71252397751432,Fraud
37.07454542093515,-108.96859412031333,Theft
37.89354211725818,-123.41470815288474,Assault
46.11950549251839,-104.0609972255634,Burglary
26.960762374317586,-96.29872705523462,Robbery
35.90130464627732,-80.32101621037367,Assault
35.988508969798225,-93.37929179812268,Drug Offense
30.98181472875872,-107.19666107102223,Vandalism
42.977607089187664,-71.65062758827287,Homicide
40.29610428215102,-84.42570407619444,Burglary
38.36557284672887,-100.93423369878244,Homicide
26.87565850360288,-99.10047756210407,Vandalism
31.016282778812723,-107.01968467946172,Robbery
42.16600599889206,-96.58830037112492,Vandalism
29.44350207801155,-118.30374101413108,Assault
32.706188783602606,-72.01113550072739,Homicide
37.87431415275161,-114.00265600301898,Vandalism
38.29406563344481,-100.7203473854069,Homicide
37.54335977600908,-96.96729633264906,Vandalism
26.3857415647881,-101.88078026448612,Homicide
32.59047944151492,-88.0165738676571,Vandalism
27.369416744188527,-98.02480948317454,Vandalism
29.207416640642148,-114.4630499651414,Assault
46.0755178400664,-110.63555930702918,Homicide
45.34959501351584,-81.92606701663044,Burglary
35.53970310536644,-91.47018457262398,Theft
25.637999648309528,-100.41158570266354,Drug Offense
36.488000141672615,-102.25636445188532,Assault
30.91449724677444,-70.59470194262208,Fraud
31.629936127236903,-73.50792033111819,Burglary
27.165573316595733,-108.70646914489204,Vandalism
44.88734146395997,-79.23310044847115,Drug Offense
33.622428580544565,-81.62546534658112,Assault
26.739026731028133,-93.04179975691882,Vandalism
26.263239726504725,-72.81733768892491,Homicide
37.218775087649874,-101.30900554362626,Homicide
26.749421805231396,-116.07927737197588,Fraud
38.176484362164025,-121.20995242092474,Vandalism
40.7814351909138,-103.18166306278457,Theft
36.94291839683351,-68.02816546733499,Assault
48.93703704174836,-103.45743735418554,Burglary
46.42198467716055,-99.06484868601164,Theft
26.392091538542328,-117.07389615948004,Robbery
38.22162974554691,-111.75645208460828,Vandalism
34.48414731460206,-85.55097656959975,Fraud
28.072748833576167,-117.12776989794791,Homicide
38.29268703938442,-100.763206668201,Theft
45.43696990336161,-115.2852944199042,Theft
41.49794389746919,-88.15035185963157,Theft
39.28099030926181,-75.33968858564012,Assault
37.43955295638607,-121.16376013950766,Drug Offense
27.12843360671076,-95.4970375300931,Assault
43.06131324000272,-110.60766288116658,Fraud
39.50275507141545,-124.40297232554724,Theft
46.84629688075013,-74.55743262281587,Vandalism
36.48829362472774,-119.24443748776316,Vandalism
26.93083577556238,-68.48703005103768,Homicide
29.70007488774563,-124.11113194343412,Fraud
37.33329346707862,-95.1181795055211,Homicide
32.27353496379055,-124.07415278378896,Assault
29.88368203316884,-87.90399601428979,Drug Offense
28.79601152070481,-78.44155987197163,Drug Offense
38.0907076026983,-84.83382857641547,Homicide
42.12434931478396,-101.74123680818414,Robbery
44.28985395581451,-88.13158003151707,Drug Offense
38.81832674045541,-99.82567351108304,Assault
25.8777762968446,-122.18698102201944,Drug Offense
29.46264408080233,-95.52637624872932,Assault
28.313757228049347,-103.81043143390946,Assault
48.66798071295878,-104.05790241167996,Fraud
28.171970074449924,-117.05625687364012,Fraud
43.24323561384583,-82.78540368690436,Drug Offense
27.698643477056564,-104.17379011229691,Homicide
40.56726148538665,-76.33572803219378,Vandalism
31.03143278175867,-108.0239984018313,Theft
38.62433858859343,-97.77126137418487,Theft
31.46187114191223,-97.48630028045176,Burglary
35.622401016538625,-105.0226947566688,Robbery
34.63611490135219,-115.4297449522462,Vandalism
33.62418039063857,-123.1383562866758,Burglary
45.00660536983645,-93.365652499569,Assault
42.10318030886081,-101.67759412942482,Burglary
40.3339106224468,-80.25818409132994,Theft
28.84248191514155,-101.5699541586256,Assault
39.78375789189917,-118.34351779226756,Drug Offense
26.469084137429757,-117.81611121278353,Burglary
47.25941066267298,-119.8554952900382,Burglary
30.475221432881696,-114.23795010454836,Fraud
40.83296393899387,-117.01659518297808,Robbery
34.409102885777685,-69.56783614922537,Drug Offense
41.80370604813638,-74.34087116901543,Fraud
48.55031665015316,-116.77255125168526,Robbery
43.13969293036776,-93.18769662909295,Theft
40.632541246767886,-114.70846341226338,Fraud
38.62371153589258,-116.0005284405822,Vandalism
29.7284130521282,-120.93180244821872,Fraud
40.40726621087863,-104.67610589564391,Fraud
35.74768399157214,-75.35483196468988,Theft
29.786897363269293,-114.29492914701932,Homicide
43.293029436529935,-76.47281090638435,Fraud
41.07859359904339,-77.56436086408738,Fraud
45.37046771719682,-68.05659944691561,Fraud
41.49195170233662,-81.74418753598006,Assault
34.67362775958811,-116.22743582975322,Fraud
42.85047981495234,-94.2000835623558,Theft
30.86363133462848,-96.57592818522818,Burglary
48.56033780570713,-94.3267801949753,Vandalism
40.99576601086243,-116.90661467989943,Vandalism
40.11582415044818,-111.1922483372204,Burglary
47.25079258861024,-85.71216087513753,Theft
43.38475468933046,-115.5770011581719,Theft
34.881046500904795,-98.45868155619902,Burglary
42.011355694067134,-72.36626407362496,Burglary
30.198168984379365,-72.52146607227382,Theft
41.91434279010119,-94.06254992630043,Burglary
43.2159009685959,-102.46654877116572,Homicide
48.562812492768174,-94.44486834469382,Assault
41.12634123234376,-109.90125960812094,Homicide
47.4967510553868,-112.43373494416096,Fraud
29.57691441802602,-73.54529645277475,Homicide
39.30616353666018,-120.21925521599448,Fraud
48.47232114133632,-88.22733621207954,Vandalism
28.937590393198143,-120.3952636385695,Fraud
39.01339414729601,-73.47615650782677,Vandalism
37.720624606043486,-99.41445132892164,Drug Offense
37.50105471886727,-115.95754501262006,Homicide
32.12648232313714,-97.95229549969936,Vandalism
27.066005658609534,-102.01785709850424,Fraud
34.1130803519941,-67.92595799706538,Fraud
47.95275357330074,-101.35630399164152,Burglary
36.67519498874777,-123.41518188446234,Drug Offense
40.67812560608008,-97.99582794646614,Fraud
30.197980010862825,-97.85696517949336,Assault
37.49942572938872,-74.94772505180882,Burglary
25.8385013778524,-94.63745132902508,Assault
33.51416481846762,-100.49698883410798,Homicide
41.99285052219965,-87.66351691018836,Assault
43.46993662575464,-71.56965626097178,Assault
29.924639169661997,-120.9168780026369,Vandalism
45.39643388758739,-93.75927171980072,Homicide
33.440529413341594,-92.79914389426038,Assault
29.321110141606425,-75.96888157635466,Homicide
44.30010674576842,-68.79571945040638,Robbery
36.012320321587666,-111.65225327609218,Drug Offense
38.57973541890703,-108.9508253313076,Assault
33.73638695043689,-117.03271570149688,Fraud
36.55097489228994,-113.19472147487664,Drug Offense
48.097436077003,-74.10941089238405,Fraud
44.45435723011862,-104.458475270236,Theft
48.73529665977893,-94.94433910039496,Vandalism
30.58172766014936,-95.62071686995218,Theft
36.42404945318016,-81.77717639580624,Fraud
48.78329647503706,-77.49953851675514,Assault
25.533057253378324,-111.47341336892502,Vandalism
39.2276208495809,-90.79718331373414,Theft
37.55422872631408,-111.16729463272677,Drug Offense
26.18503638605661,-84.04783745560938,Burglary
46.958966492908,-83.2440744676071,Drug Offense
40.23974728112605,-92.1708365323186,Robbery
36.44561119508733,-82.68239783919404,Burglary
38.598543017649256,-98.88756546094402,Assault
28.359092317662192,-111.74417387560044,Homicide
45.07530086583986,-115.52757494523846,Homicide
26.23168920384526,-104.5602138047444,Fraud
31.821469226326847,-72.45305806840472,Homicide
27.022530312255046,-117.53282362677685,Homicide
37.334284618149184,-76.66937348327478,Burglary
33.23165043881695,-75.89976499152431,Robbery
34.765366652221346,-117.29395955475592,Burglary
40.99092540119809,-101.00010712890936,Homicide
29.184500668003466,-117.71606586788003,Robbery
47.37341066688828,-82.57853170119664,Homicide
34.99706774816044,-68.1840806581822,Burglary
41.32630921202076,-74.83144905614537,Theft
31.69469553700502,-106.39916924948815,Vandalism
42.22017428420574,-72.33330972602323,Drug Offense
48.431830471659566,-95.56440539364044,Fraud
41.28535038931587,-101.33948127290864,Burglary
31.97295464436849,-107.76453394248372,Theft
25.187415050748708,-100.71290930955304,Theft
31.981364110609142,-113.09184127012566,Robbery
45.59234503341205,-100.67286288638005,Assault
39.17155625925201,-70.49586153253378,Vandalism
45.66436602134357,-72.83534086805648,Burglary
26.5299142705123,-76.69708215819688,Burglary
46.94798394105102,-100.95033005310606,Burglary
37.096043701331645,-103.64645664235734,Fraud
33.06594250122802,-104.10083588948828,Robbery
39.63987276926041,-116.53847054825292,Burglary
37.24878620666169,-79.25994682422001,Robbery
26.393581637697,-90.68916391829586,Drug Offense
39.197450367300334,-82.2808256571875,Robbery
34.04168955872004,-89.47988977926221,Burglary
48.97776125341697,-97.34034927226712,Robbery
31.20081977673895,-110.73131384514409,Theft
42.07051291568344,-80.85483524711853,Vandalism
25.35418980102969,-85.27989825040164,Assault
34.04819246127523,-110.0871116484503,Robbery
38.44877872066818,-117.49647201273758,Burglary
35.44611311528464,-78.94003474810394,Homicide
45.161128593036295,-85.08806727362256,Vandalism
32.453310038771185,-87.53149921861626,Assault
43.7918856949314,-92.24044091410966,Burglary
33.35920745810179,-90.6221207532871,Drug Offense
38.7470958825875,-104.24640639735564,Theft
29.630547885047925,-95.389767650245,Robbery
30.95760679255674,-116.45792572754875,Drug Offense
45.77543785656445,-120.78875538603212,Fraud
35.4761302314388,-68.03521812131171,Robbery
37.146793040663134,-85.65806499468457,Assault
28.89419196216416,-102.6949833132736,Vandalism
30.053269442370052,-108.41116386304806,Drug Offense
30.644180485642284,-99.1000973758155,Fraud
44.36571850612265,-118.63364904134768,Drug Offense
43.80845946464906,-83.20595673202007,Burglary
31.66966218150171,-116.11553190401504,Robbery
41.20112398884052,-77.26974791403153,Burglary
33.936946294246965,-75.60822204668086,Assault
39.34185514953938,-82.08112191561028,Drug Offense
41.76846274326226,-115.46840530354038,Vandalism
32.464621081552664,-114.98792495473172,Drug Offense
46.34883898549776,-109.77768616065202,Fraud
37.28879502778384,-88.40336071217696,Theft
36.14355563388364,-109.11674241682115,Theft
28.97336451933648,-83.06261317793673,Fraud
31.938592314775025,-93.76465347988608,Robbery
47.192591386374296,-78.59434537677076,Drug Offense
25.70482290242748,-117.74506402658766,Theft
31.52916574285348,-117.6367652948678,Robbery
47.54786719590805,-75.78445099030482,Fraud
48.53817708141219,-114.38691343981712,Theft
31.05675266181608,-95.74293643051443,Burglary
41.98172719702078,-97.40344979981894,Vandalism
41.72637971926528,-73.00033015589601,Theft
40.10481673457035,-103.43504749030936,Burglary
42.56345024431556,-108.13063016338536,Theft
47.91045931687566,-117.18808837496957,Vandalism
42.3957348614951,-72.16791992877592,Robbery
30.48075184375677,-118.54769342387289,Robbery
42.14746030344582,-78.72391389782265,Assault
37.72361139516346,-115.58627162138744,Drug Offense
43.28713605929645,-84.77427715925074,Homicide
45.26965157737449,-111.5494434924632,Burglary
28.148390580554093,-82.72411089512954,Homicide
25.21174149166291,-87.31639816510828,Theft
25.878481534217357,-99.61967448490763,Homicide
47.04415957553736,-78.20409287989355,Assault
46.22480089953267,-68.7245618242435,Vandalism
28.755683369604164,-72.66825893783222,Drug Offense
27.681915300705235,-96.39354543770042,Burglary
35.46842384498938,-109.53142058617853,Robbery
44.76685616186252,-82.76854328542728,Robbery
30.710222912169986,-70.18760253445906,Theft
45.36207727539178,-72.22766049370401,Theft
30.128399995535244,-98.14709616641458,Assault
36.71267139428258,-91.19703544509034,Fraud
26.922609939536823,-80.40942845953975,Homicide
37.62389529031067,-111.2100499033819,Assault
33.04666871446757,-93.12142794924272,Fraud
40.43197884032045,-86.44312667437609,Fraud
25.82728719110733,-77.29509006456142,Assault
43.76881036524739,-82.59033903493484,Theft
28.201147777596155,-124.69639973143408,Homicide
37.63525325412412,-113.86519842332216,Vandalism
30.4437025365568,-86.60671818151775,Vandalism
39.32136853960262,-73.25182932403298,Fraud
48.29365315368718,-111.05177089365318,Fraud
36.46806126786249,-88.9385435103268,Vandalism
33.701014917643576,-79.37545153673955,Fraud
27.640572163746796,-104.591302851941,Vandalism
47.25376120562031,-108.73862398571752,Assault
45.047058388438685,-111.56623329918774,Drug Offense
37.93000444654588,-111.98621217515527,Theft
42.87049925247024,-120.5002723809682,Assault
45.3744079577192,-97.52073707054949,Robbery
41.20376314285976,-109.53472202263043,Burglary
46.939546792219325,-67.24116558887145,Drug Offense
28.398497312278863,-122.64472895994489,Theft
29.59660716434364,-109.59673573110533,Assault
40.89090631188255,-89.06027236300358,Vandalism
25.190873356548224,-75.47786178075627,Fraud
25.934061221524345,-117.04863217666538,Assault
38.59874254113857,-117.91974623596484,Drug Offense
46.48339803237823,-87.33504245288088,Fraud
44.41985178293662,-101.10216248050018,Burglary
45.76048451455432,-82.70033159037678,Homicide
30.93081506453592,-87.67735841363921,Homicide
48.65418331783226,-102.98334199679262,Theft
42.14405171107445,-82.05344300167638,Robbery
28.35044839407152,-83.50484416097925,Homicide
29.006980444140005,-83.09205507394796,Burglary
47.63919039480352,-97.94822421381654,Drug Offense
37.9555909317012,-117.72056703233577,Burglary
25.937228496054736,-78.76745610787302,Fraud
39.79472530619724,-120.19167351768364,Drug Offense
47.06115669539835,-83.84260060056725,Assault
39.245638980086056,-106.48465409121542,Burglary
34.11607937693219,-70.48947544635286,Fraud
27.00003762974614,-107.76269121732804,Drug Offense
34.62083715505358,-80.18577447007604,Drug Offense
36.55207833791059,-104.65615045580968,Theft
44.07950227531408,-116.10845731739336,Fraud
31.01180825285178,-109.28698820962782,Assault
41.46593108567527,-123.14882675680064,Robbery
29.581767446696063,-89.71601539085663,Burglary
36.37192796847658,-111.89793020304168,Drug Offense
48.26353655346228,-102.23783072176974,Robbery
32.304448164024656,-77.24091734673534,Fraud
48.144789029201895,-79.9545810881686,Vandalism
47.80843083977813,-124.8361145552529,Assault
28.070390253218545,-82.08477801227119,Burglary
39.29558978160775,-106.35489300004367,Drug Offense
34.93880666618594,-121.25969459912098,Theft
25.00100380221634,-74.16497603474699,Assault
32.358342743472285,-81.00511752565173,Drug Offense
38.089761718818814,-84.06314447135708,Fraud
47.78941159337421,-94.48459489783652,Theft
41.2506172275115,-89.90858949836047,Drug Offense
43.03753910184925,-122.46229894400248,Burglary
37.51259849988428,-95.33806649243058,Homicide
25.101361555571707,-110.19663510233406,Assault
46.25103435218433,-89.63657067080491,Fraud
38.72972937590925,-90.66329699092712,Fraud
35.269291150717606,-74.32702109559733,Drug Offense
35.952981189018914,-118.60151940382572,Robbery
25.16838337270419,-119.13334975311108,Drug Offense
42.2209416662703,-111.44590753380034,Vandalism
28.73680947290821,-82.78781598056496,Homicide
42.85511501047216,-71.46365196978226,Vandalism
45.53470842706153,-88.73225012250973,Homicide
39.18922416959223,-110.97234919024145,Fraud
30.799140915197853,-95.71796638594682,Drug Offense
31.02868723815999,-76.76650774800831,Drug Offense
47.951507061174695,-109.4293455729255,Homicide
43.90957509847272,-122.46364017484451,Burglary
31.21177478754361,-118.5863214181321,Fraud
29.94397095659795,-95.91040591509446,Homicide
33.86609884845077,-83.20955027953306,Burglary
38.12297095624388,-109.23816639556377,Homicide
32.37846310591195,-67.72716968560675,Homicide
26.825745712404537,-97.4590526913192,Assault
28.667453189166995,-68.84750262767463,Robbery
37.14580556779242,-69.76084010911167,Drug Offense
29.34111033003279,-89.08919388939754,Vandalism
29.71749227118694,-109.95743656435546,Fraud
42.64301478976721,-78.60582020423305,Drug Offense
26.26466106212167,-107.6839388746018,Robbery
34.82198140773794,-98.56532734187049,Vandalism
28.21526746611037,-75.54074238459958,Robbery
44.30553576798056,-73.86161916807589,Assault
28.37762471741619,-67.83356789190961,Burglary
34.57475073584493,-72.02561223464255,Assault
36.507145779399394,-118.0768486340126,Homicide
32.237064636593914,-76.36089707856013,Vandalism
31.58393184552679,-70.93118757716462,Fraud
26.444528306039278,-80.50405947615988,Vandalism
28.819622671897932,-71.45252282442227,Robbery
25.88506904841821,-90.9313345046584,Burglary
34.15931308807977,-90.3486625757102,Theft
33.240342543202594,-69.98459292610401,Theft
45.69519796042557,-98.86059537044429,Burglary
43.896619856862,-98.88534930333633,Burglary
48.54557540930642,-115.10342667308058,Homicide
39.30709189243935,-83.86826704846422,Fraud
39.81812318013226,-118.99751585718636,Vandalism
31.504140830506245,-90.38146351533857,Drug Offense
48.536205681801015,-111.50030223504244,Assault
25.52117515835048,-97.95112850806076,Vandalism
38.39983072563244,-113.00272056888464,Burglary
28.00353888369221,-124.02271188787616,Theft
41.00447138754248,-78.2238200413108,Drug Offense
31.54388908547172,-83.5769080932881,Drug Offense
48.10087255336303,-119.60056898133143,Homicide
26.386059276497825,-91.1428175997424,Homicide
45.77229342653956,-117.9687153396319,Robbery
37.81070530752346,-124.8429168541887,Fraud
44.00757694177574,-122.44603088804976,Fraud
44.83729668383764,-73.3732333218843,Theft
36.17710312618369,-96.75965166234904,Drug Offense
33.00717569236396,-124.25743722019683,Fraud
40.54540134676185,-123.30066965984769,Theft
37.73612673671127,-95.55747431859008,Robbery
41.26213780230184,-92.46176657179196,Fraud
35.81055907979715,-73.78197561604868,Robbery
25.981979890734017,-76.32262212093241,Robbery
47.5779044815602,-121.85198551602116,Drug Offense
25.691895667528875,-77.69218003873169,Vandalism
38.113121715127605,-68.50092112604975,Assault
45.12866136266957,-94.3852683310594,Vandalism
34.30757309322814,-73.82945064636175,Homicide
43.85310438867253,-121.14237246154327,Homicide
25.988244694906967,-87.70930039659041,Robbery
44.5756619116033,-96.265901128302,Vandalism
35.021743645742994,-74.2962653435483,Vandalism
39.41064594656764,-73.99807247046488,Homicide
38.69192801944506,-118.7056475510294,Robbery
47.02934403988467,-114.8328527446182,Drug Offense
44.51934971514192,-109.8411371814128,Homicide
44.29087412641526,-76.55968977059577,Burglary
38.58745723305171,-70.79325359262037,Fraud
30.514746049298576,-73.78176253733463,Robbery
34.84305442847283,-94.8059676700906,Theft
32.76806222401311,-114.02256170025484,Vandalism
29.260828845357405,-99.85914443396672,Robbery
39.56813886625793,-104.72354172495186,Fraud
35.29226771152943,-100.43926857675017,Drug Offense
44.36035325755243,-123.08856731397496,Homicide
36.08890912119914,-121.2283631532636,Theft
45.96090477260343,-74.07896052634234,Theft
35.833593003807856,-100.06800480354693,Drug Offense
47.01925210770804,-70.97110220009327,Vandalism
40.23923300900772,-71.99289017102124,Drug Offense
40.32238500133255,-118.49053870057116,Homicide
47.095281563507314,-124.4083607532774,Burglary
44.25325498909565,-114.39240997473904,Robbery
43.74592438531409,-88.08519267282831,Drug Offense
35.98709580264954,-108.01129071831063,Fraud
41.20567656714356,-118.035887607737,Drug Offense
45.55187219652986,-71.5999959330718,Burglary
36.6180130925008,-108.83928762371276,Burglary
30.092063128087723,-111.34170673329749,Robbery
35.63125996161592,-86.53325780479778,Burglary
42.18530113093044,-118.29025751034688,Fraud
41.44739676913024,-119.8552473552376,Robbery
26.44716296413108,-86.44174854718358,Drug Offense
36.27022247074103,-92.80772525872985,Vandalism
33.91550516374799,-69.29389002090952,Robbery
33.19658706977683,-94.60225941617024,Fraud
38.61334792713486,-103.53786201651398,Drug Offense
44.16571477798079,-88.96891961938685,Drug Offense
27.522748241342168,-92.25932001092772,Drug Offense
28.73260020674449,-98.3141744058283,Homicide
28.419973667999898,-67.6470845302158,Robbery
32.24881015603923,-122.03814493952832,Fraud
42.52446055697554,-77.04919062733924,Theft
30.175565378434804,-86.51293023296543,Robbery
40.34979269140505,-83.64712066363916,Drug Offense
48.27401935184584,-97.56974792721304,Burglary
31.686293272757958,-87.2713404601372,Burglary
34.23757451790133,-101.98212890644513,Drug Offense
42.94953552909345,-117.8372165838719,Assault
43.27727228075594,-71.67001568072112,Theft
41.660289624197546,-87.83824578786621,Vandalism
33.017032416332526,-69.16928966658438,Homicide
33.40764882761329,-68.9782258006557,Theft
29.303019643671647,-83.50853077822762,Assault
37.89705150568544,-116.51488240935288,Theft
39.10565077408536,-82.65046948598483,Robbery
38.641769761352805,-120.9346759842324,Assault
43.38824761009553,-93.87048521433296,Fraud
36.30458392983175,-93.70468808087874,Fraud
41.82363790087261,-122.49348417105176,Assault
31.077056295560237,-82.68136135221651,Theft
44.43020150350524,-104.21718563020669,Assault
27.73722688481361,-110.11672865822744,Homicide
26.26563059094334,-79.97859785239132,Assault
30.151010976488763,-92.56620322548608,Theft
44.27977001934177,-115.64013115361234,Fraud
39.69937484972361,-95.94571936506418,Burglary
31.59111373964033,-69.57841641248883,Robbery
28.706576755521866,-102.07458066694242,Homicide
27.00318214805824,-96.3347726208757,Drug Offense
25.946756586619824,-114.1883732328462,Vandalism
34.96944461367491,-113.97743725015042,Theft
25.333003393063542,-95.10659913251982,Drug Offense
26.933421140571213,-103.45182179158172,Theft
43.65294402195129,-69.42071388102396,Homicide
44.78469526070203,-111.20689511011916,Homicide
34.27243842733745,-91.3620035662578,Theft
35.731593998535075,-100.92864556101335,Assault
40.56709057017822,-95.31100929859454,Assault
29.406385407963526,-89.56661598218807,Theft
44.17783071515512,-84.61279545858429,Homicide
30.77558428913458,-115.0007639279901,Vandalism
30.846484023603463,-93.28855963938662,Fraud
27.895237593248464,-78.47296850892563,Robbery
43.149084159144685,-77.201782539115,Theft
34.834607131216174,-109.40775712877158,Fraud
38.3529441432817,-102.07527335102314,Assault
41.648539157857904,-116.8634920267124,Robbery
31.926547327149777,-95.82586363491332,Robbery
35.08380062084888,-70.06649413970283,Robbery
42.08193180722879,-69.71966733052653,Robbery
47.80069434425238,-83.54095200030427,Fraud
37.33754379369047,-116.13595694600798,Assault
40.09241297298211,-82.97408212868334,Fraud
34.16384319804662,-70.0802667709743,Theft
28.070483155471248,-77.11362675312917,Drug Offense
31.90174534254922,-118.8865723593141,Assault
43.368970943448936,-101.62018396321436,Assault
40.817232661662175,-68.0183622745005,Fraud
47.2393847087604,-74.02852181553105,Robbery
33.2060209693833,-79.29944365291091,Vandalism
41.46843898972,-98.87036249339698,Homicide
25.82538852300936,-113.64325289625206,Burglary
38.30405471313016,-120.18376034038248,Drug Offense
43.03239009510151,-71.11638098555682,Vandalism
28.00361119901007,-89.63185038765795,Robbery
43.36733313074993,-76.2601677091836,Vandalism
39.71918545726003,-92.42759234911648,Drug Offense
28.09915844861958,-71.34883932031931,Vandalism
34.74263162915651,-113.28203730350882,Vandalism
44.45489171095218,-124.23494927080036,Fraud
34.600736874859045,-94.02968392131386,Homicide
40.25162669596431,-89.98230803012149,Drug Offense
48.95225420770599,-99.97141033590196,Robbery
46.730885232311714,-71.91071065529893,Burglary
29.41680968846504,-74.31259037332237,Fraud
32.99436599034496,-69.14691875050883,Theft
40.59810300969775,-112.78988296272313,Robbery
40.266904130877,-94.1460912616568,Vandalism
36.81253728846271,-68.26847964973228,Vandalism
38.16859097533237,-122.01561220956036,Vandalism
44.57108625350915,-94.793032184632,Assault
29.590125212105978,-83.94700239652394,Assault
30.799960738155143,-88.94289359122855,Assault
32.26396417888913,-116.44041032618271,Vandalism
45.82658041898444,-77.2742086789036,Robbery
31.091137391715428,-81.54848598818464,Theft
33.7793875159032,-92.3085695315351,Burglary
31.58037140069025,-72.45159862426715,Fraud
42.57642669211998,-102.50866713514962,Burglary
38.81745569700937,-109.89230628179702,Burglary
31.1208963582222,-123.69063257692106,Drug Offense
37.60342923601101,-112.47245063205212,Theft
31.06093349094912,-90.4423262715385,Robbery
